date;stationID;interpret;title
02/13/2024 08:26:24;bremennext;Jazeek;Rufe Dich An
02/13/2024 08:26:24;18;Billy Ocean;Get Outta My Dreams
02/13/2024 08:26:40;1live;Teddy Swims;Lose Control
02/13/2024 08:27:13;1live;Eliza Rose x Calvin Harris;Body Moving
02/13/2024 08:27:30;41;Mark Forster;Wir Sind Gross
02/13/2024 08:27:46;bayern1main;Billy Joel;We Didn't Start The Fire
02/13/2024 08:28:19;bremennext;Jennifer Lopez mit Latto;Can't Get Enough (Explicit)
02/13/2024 08:29:08;dashitradio;Michael Schulte;With You
02/13/2024 08:29:57;bayern1main;BAYERN 1 Regional;Mainfranken
02/13/2024 08:32:22;dashitradio;Nico Santos;Where You Are ( & Fast Boy)
02/13/2024 08:33:11;bremennext;Tate McRae;Exes
02/13/2024 08:34:00;1live;League of Legends Imagine Dragons x JID;Enemy
02/13/2024 08:34:00;41;Cyril;Stumblin' In
02/13/2024 08:35:05;18;Cyril;Stumblin' In
02/13/2024 08:35:53;dashitradio;Jonas Brothers;Only Human
02/13/2024 08:36:26;wdr2;Tom Gregory;Never look back
02/13/2024 08:36:26;bayern1main;Survivor;Eye Of The Tiger
02/13/2024 08:36:27;bremennext;Nicki Minaj mit Lil Uzi Vert;Everybody
02/13/2024 08:38:22;18;Ray Dalton;The Best Is Yet To Come
02/13/2024 08:38:22;41;Ray Dalton;The Best Is Yet To Come
02/13/2024 08:38:54;1live;Ofenbach feat. Norma Jean;Overdrive
02/13/2024 08:38:55;dashitradio;Natalie Imbruglia;Torn
02/13/2024 08:38:55;bremennext;BROSKI036;Ausweg
02/13/2024 08:39:11;wdr2;Jessie J;Price tag
02/13/2024 08:39:43;1live;Will.I.Am feat. Britney Spears;Scream & Shout
02/13/2024 08:40:00;bayern1main;Dr. Alban;Sing Hallelujah!
02/13/2024 08:40:34;18;Queen;A Kind Of Magic
02/13/2024 08:41:39;1live;Benson Boone;Beautiful Things
02/13/2024 08:41:39;41;Queen;A Kind Of Magic
02/13/2024 08:41:55;1live;Shawn Mendes;Stitches
02/13/2024 08:42:28;wdr2;;WDR 2 Das Morgenmagazin mit Jan Malte Andresen & Johanna Horn
02/13/2024 08:42:28;bremennext;Empire Of The Sun mit Southstar;We Are The People (Southstar Remix)
02/13/2024 08:44:24;wdr2;Malik Harris;Sticks & stones
02/13/2024 08:44:57;41;Nico Santos, Fast Boy;Where You Are
02/13/2024 08:45:29;bayern1main;Tom Petty;I Won't Back Down
02/13/2024 08:45:30;bremennext;Dua Lipa;Houdini
02/13/2024 08:46:02;1live;BENNETT;Vois Sur Ton Chemin (Techno Mix)
02/13/2024 08:46:18;bremennext;DJ Belite;All Eyes On Me
02/13/2024 08:46:35;1live;Olivia Rodrigo;Vampire
02/13/2024 08:47:07;1live;DJ Snake & J. Balvin feat. Tyga;Loco Contigo
02/13/2024 08:47:08;dashitradio;Sophie & The Giants;Paradise (Purple Disco Machine)
02/13/2024 08:47:08;18;Destiny's Child;Survivor
02/13/2024 08:47:57;1live;Sido;Bilder im Kopf
02/13/2024 08:48:13;bayern1main;Abba;Voulez-Vous
02/13/2024 08:49:20;41;Destiny's Child;Survivor
02/13/2024 08:50:08;1live;Ariana Grande;Yes, And?
02/13/2024 08:50:08;wdr2;Scissor Sisters;I don't feel like dancin
02/13/2024 08:50:24;bremennext;Billa Joe mit Faroon;Business Straight
02/13/2024 08:50:25;18;Nico Santos, Fast Boy;Where You Are
02/13/2024 08:51:30;1live;LOI;Am I Enough
02/13/2024 08:52:03;1live;League of Legends Imagine Dragons x JID;Enemy
02/13/2024 08:52:20;dashitradio;Foster The People;Pumped Up Kicks
02/13/2024 08:52:37;18;Ava Max;So Am I
02/13/2024 08:53:09;1live;Flo Rida;Good Feeling
02/13/2024 08:54:14;bayern1main;Donna Summer;She Works Hard For The Money
02/13/2024 08:54:14;bremennext;Matt Sassari;Give It To Me (Full Vocal Mix)
02/13/2024 08:55:36;wdr2;Frankie Goes To Hollywood;Relax
02/13/2024 08:55:37;bremennext;Kenya Grace;Strangers
02/13/2024 08:57:14;bayern1main;Sunrise Avenue;Fairytale Gone Bad
02/13/2024 08:58:19;bremennext;Internet Money mit Gunna;Lemonade
02/13/2024 08:58:19;1live;Robin Schulz x Rita Ora x Tiago PZK;I'll Be There
02/13/2024 08:59:07;18;Malik Harris;Rockstars
02/13/2024 08:59:08;41;Malik Harris;Rockstars
02/13/2024 09:00:28;dashitradio;Marshmello;Dreaming (X Pink X Sting)
02/13/2024 09:00:28;bayern1main;BAYERN 1;Es ist 09:00 Uhr
02/13/2024 09:01:00;1live;Miley Cyrus;Flowers
02/13/2024 09:02:04;1live;Nelly feat. Kelly Rowland;Dilemma
02/13/2024 09:02:36;bremennext;Ayliva;Hässlich
02/13/2024 09:03:24;dashitradio;Capital Cities;Safe & Sound
02/13/2024 09:03:56;1live;BENNETT;Vois Sur Ton Chemin (Techno Mix)
02/13/2024 09:04:12;wdr2;;WDR 2 Der Vormittag mit Johannes Simon
02/13/2024 09:04:45;bremennext;J Hus mit Drake;Who Told You
02/13/2024 09:05:33;18;Lost Frequencies Feat. Janieck Devy;Reality
02/13/2024 09:05:33;41;Lost Frequencies Feat. Janieck;Reality
02/13/2024 09:05:49;bayern1main;Diana Ross;Upside Down
02/13/2024 09:06:21;wdr2;Sia;Gimme Love
02/13/2024 09:06:54;bremennext;Tate McRae;Exes
02/13/2024 09:07:10;dashitradio;Ariana Grande;New Yes, And?
02/13/2024 09:07:43;18;James Arthur;Blindside
02/13/2024 09:07:43;41;James Arthur;Blindside
02/13/2024 09:07:59;1live;Carly Rae Jepsen;Call Me Maybe
02/13/2024 09:08:16;bremennext;Marshmello mit Yungblud;Tongue Tied
02/13/2024 09:08:49;1live;KAMRAD;I Hope You End Up Alone (With Me)
02/13/2024 09:09:21;wdr2;The Weeknd;Blinding lights
02/13/2024 09:09:54;bayern1main;Trio Rio;New York - Rio - Tokyo
02/13/2024 09:10:10;1live;DJ Snake & J. Balvin feat. Tyga;Loco Contigo
02/13/2024 09:10:59;dashitradio;Duran Duran;The Wild Boys
02/13/2024 09:11:16;bremennext;Dimitri Vegas, Goodboys, Chapter & Verse;Good For You
02/13/2024 09:12:06;18;Pink;Get The Party Started
02/13/2024 09:12:06;41;Pink;Get The Party Started
02/13/2024 09:13:27;wdr2;Boyzone;Baby can I hold you
02/13/2024 09:13:27;1live;Post Malone;Chemical
02/13/2024 09:14:16;bayern1main;Bill Haley;Rock Around The Clock
02/13/2024 09:15:22;41;Tom Grennan;Little Bit Of Love
02/13/2024 09:15:38;bremennext;Reneé Rapp mit Megan Thee Stallion;Not My Fault
02/13/2024 09:16:11;1live;Taylor Swift;Is It Over Now? (Taylor's Version) (From The Vault)
02/13/2024 09:16:11;dashitradio;Cat Burns;Know That You're Not Alone
02/13/2024 09:16:28;18;Robbie Williams;Let Me Entertain You
02/13/2024 09:17:01;wdr2;Taylor Swift;Is It Over Now? (Taylor's Version) (From The Vault)
02/13/2024 09:17:34;41;Jax Jones, Fireboy Dml;Me And My Guitar
02/13/2024 09:17:50;1live;Lady GaGa;Bad Romance
02/13/2024 09:18:23;bremennext;Lil Nas X;Old Town Road
02/13/2024 09:18:55;bremennext;Eminem;Mockingbird
02/13/2024 09:19:12;dashitradio;Liam Payne;Stack It Up (feat. A Boogie Wit Da Hoodie)
02/13/2024 09:19:29;bayern1main;Spider Murphy Gang;Mir san a bayrische Band
02/13/2024 09:19:44;1live;Will.I.Am feat. Britney Spears;Scream & Shout
02/13/2024 09:20:01;bayern1main;Robbie Williams;Let Me Entertain You
02/13/2024 09:20:17;1live;Harry Styles;Sign Of The Times
02/13/2024 09:20:18;bremennext;Pashanim;Airberlin
02/13/2024 09:20:51;18;Jax Jones, Fireboy Dml;Me And My Guitar
02/13/2024 09:21:57;wdr2;Jamelia;Superstar
02/13/2024 09:22:13;dashitradio;Post Malone;Chemical
02/13/2024 09:22:30;bayern1main;Madness;Our House
02/13/2024 09:22:47;1live;Robin Schulz x Rita Ora x Tiago PZK;I'll Be There
02/13/2024 09:23:04;18;Shawn Mendes;There's Nothing Holdin' Me Back
02/13/2024 09:23:36;bremennext;Selena Gomez;Single Soon
02/13/2024 09:24:09;41;Robbie Williams;Let Me Entertain You
02/13/2024 09:24:25;1live;Nico Santos x FAST BOY;Where you are
02/13/2024 09:25:14;wdr2;George Ezra;Green Green Grass
02/13/2024 09:25:14;18;Tom Grennan;Little Bit Of Love
02/13/2024 09:25:30;bayern1main;Cyrus, Billy Ray;Achy Breaky Heart
02/13/2024 09:26:20;bremennext;MK mit Sonny Fodera;Asking
02/13/2024 09:26:52;1live;B.O.B. feat. Hayley Williams;Airplanes
02/13/2024 09:27:26;18;Glasperlenspiel;Geiles Leben
02/13/2024 09:27:26;41;Glasperlenspiel;Geiles Leben
02/13/2024 09:28:30;dashitradio;Lost Frequencies;The Feeling
02/13/2024 09:29:19;bremennext;Loredana mit Delara;Checka
02/13/2024 09:30:24;bayern1main;BAYERN 1 Regional;Mainfranken
02/13/2024 09:31:12;dashitradio;Rudimental feat. Jess Glyne & Macklemore;These Days
02/13/2024 09:33:04;bremennext;Eliza Rose mit Calvin Harris;Body Moving
02/13/2024 09:34:09;1live;Sia;Gimme Love
02/13/2024 09:34:58;18;Sting;An Englishman In New York
02/13/2024 09:35:13;1live;Lauv;I Like Me Better
02/13/2024 09:35:29;1live;Glass Animals;Heat waves
02/13/2024 09:35:46;bayern1main;Erasure;Oh l'Amour
02/13/2024 09:36:02;wdr2;Ed Sheeran;Celestial
02/13/2024 09:36:03;41;Faithless;Insomnia
02/13/2024 09:36:18;1live;Post Malone;Chemical
02/13/2024 09:36:19;bremennext;Yung Filly;Grey
02/13/2024 09:37:07;bayern1main;Talk Talk;It's My Life
02/13/2024 09:37:08;1live;Macklemore Rudimental feat. Jess Glynne& Dan Caplen;These Days
02/13/2024 09:37:40;dashitradio;Loi;Gold
02/13/2024 09:39:19;1live;The Pussycat Dolls;Don't Cha
02/13/2024 09:39:19;18;Ofenbach Feat. Norma Jean Martine;Overdrive
02/13/2024 09:39:52;wdr2;Tanita Tikaram;Twist in my sobriety
02/13/2024 09:40:24;dashitradio;Jack Johnson;Upside Down
02/13/2024 09:40:25;18;Tom Gregory;Rather Be You
02/13/2024 09:40:25;41;Tom Gregory;Rather Be You
02/13/2024 09:40:41;bayern1main;Ike & Tina Turner;Nutbush City Limits
02/13/2024 09:40:41;bremennext;Goddard. mit Cat Burns;Wasted Youth
02/13/2024 09:40:57;bremennext;Pnau mit Troye Sivan;You Know What I Need
02/13/2024 09:41:47;wdr2;Seasons in the sun;Terry Jacks
02/13/2024 09:43:08;1live;Lost Frequencies & Bastille;Head Down
02/13/2024 09:43:09;bremennext;Lil Durk mit J. Cole;All My Life
02/13/2024 09:43:25;wdr2;Dua Lipa;Houdini
02/13/2024 09:43:42;41;Jennifer Lopez;Can't Get Enough
02/13/2024 09:44:47;dashitradio;Taylor Swift;Cruel Summer
02/13/2024 09:44:47;18;Bruno Mars;The Lazy Song
02/13/2024 09:46:10;bayern1main;Wang Chung;Dance Hall Days
02/13/2024 09:46:26;bremennext;Imanbek mit BYOR;Belly Dancer
02/13/2024 09:46:42;wdr2;;WDR 2 Der Vormittag mit Johannes Simon
02/13/2024 09:46:59;bayern1main;Steffi List;Break the silence (08)
02/13/2024 09:47:32;1live;Will.I.Am feat. Britney Spears;Scream & Shout
02/13/2024 09:47:48;dashitradio;Zoe Wees;Girls Like Us
02/13/2024 09:48:05;18;Jennifer Lopez;Can't Get Enough
02/13/2024 09:48:05;41;Bruno Mars;The Lazy Song
02/13/2024 09:48:21;1live;Peter Fox feat. Inéz;Zukunft Pink
02/13/2024 09:49:27;bayern1main;Alcazar;Crying At The Discotheque
02/13/2024 09:49:28;1live;Carly Rae Jepsen;Call Me Maybe
02/13/2024 09:50:17;1live;Harry Styles;Sign Of The Times
02/13/2024 09:50:17;41;Sting;An Englishman In New York
02/13/2024 09:50:33;bremennext;Safraoui mit RAF Camora;Montenegro
02/13/2024 09:50:33;wdr2;Robbie Williams;Feel
02/13/2024 09:50:50;1live;Adele;Rolling In The Deep
02/13/2024 09:51:23;18;Alice Merton;No Roots
02/13/2024 09:53:17;bayern1main;Phil Collins;In The Air Tonight
02/13/2024 09:53:34;18;Lenny Kravitz;Stillness Of Heart
02/13/2024 09:53:50;dashitradio;Portugal. The Man;Feel It Still
02/13/2024 09:54:23;bremennext;Jazzy;Giving Me
02/13/2024 09:54:23;1live;DJ Snake & J. Balvin feat. Tyga;Loco Contigo
02/13/2024 09:54:56;wdr2;Pink;What about us
02/13/2024 09:56:35;bremennext;Tinie Tempah mit Zara Larsson;Girls Like
02/13/2024 09:56:52;18;Faithless;Insomnia
02/13/2024 09:56:52;41;Faithless;Insomnia
02/13/2024 09:57:08;bayern1main;Fats Domino;I'm Walking
02/13/2024 09:57:57;1live;Twocolors x Safri Duo x Chris de Sarandy;Cynical
02/13/2024 09:58:29;bremennext;Symba;Jerry & Tom
02/13/2024 09:59:01;18;Clockclock;Over
02/13/2024 09:59:02;41;Clockclock;Over
02/13/2024 09:59:49;bremennext;Tate McRae;Exes
02/13/2024 10:00:37;bayern1main;;    Familienministerin Paus stellt Studie zu Hass und Hetze im Netz vor 
02/13/2024 10:00:38;dashitradio;Joel Corry;Lionheart (Fearless) (feat. Tom Grennan)
02/13/2024 10:02:13;bremennext;James Hype mit Kim Petras;Drums
02/13/2024 10:02:30;1live;BENNETT;Vois Sur Ton Chemin (Techno Mix)
02/13/2024 10:03:33;1live;B.O.B. feat. Hayley Williams;Airplanes
02/13/2024 10:03:34;dashitradio;Tom Jones & The Cardigans;Burning Down The House
02/13/2024 10:04:22;bremennext;Libianca;People
02/13/2024 10:04:38;1live;Bruno Mars;Locked Out Of Heaven
02/13/2024 10:04:54;bremennext;Billa Joe mit Faroon;Business Straight
02/13/2024 10:05:27;18;Twocolors, Safri Duo, Chris De;Cynical
02/13/2024 10:05:27;41;Twocolors, Safri Duo, Chris De;Cynical
02/13/2024 10:05:59;bayern1main;Madonna;Into The Groove
02/13/2024 10:05:59;1live;Peter Fox feat. Inéz;Zukunft Pink
02/13/2024 10:06:31;1live;Glass Animals;Heat waves
02/13/2024 10:06:32;bremennext;Maître Gims mit Dany Synthé;Loin
02/13/2024 10:07:20;wdr2;Lost Frequencies x Elley Duhé x X Ambassadors;Back to you
02/13/2024 10:07:20;dashitradio;David Guetta;Baby Don't Hurt Me ( & Anne-marie & Coi Leray)
02/13/2024 10:07:38;41;Elton John;I'm Still Standing
02/13/2024 10:08:43;1live;Tate McRae;greedy
02/13/2024 10:08:43;18;Elton John;I'm Still Standing
02/13/2024 10:09:49;wdr2;Roxette;Joyride
02/13/2024 10:10:05;bayern1main;Sniff'n'The Tears;Driver's Seat
02/13/2024 10:10:21;bremennext;Becky Hill mit Sonny Fodera;Never Be Alone
02/13/2024 10:10:54;1live;Taylor Swift;Is It Over Now? (Taylor's Version) (From The Vault)
02/13/2024 10:10:55;dashitradio;Malik Harris;Sticks & Stones
02/13/2024 10:10:55;18;The Kid Laroi & Justin Bieber;Stay
02/13/2024 10:12:18;1live;Clean Bandit feat. Sean Paul & Anne-Marie;Rockabye
02/13/2024 10:12:51;1live;Shawn Mendes;Stitches
02/13/2024 10:13:08;bremennext;Ayliva;Weißes Haus
02/13/2024 10:13:09;41;Lykke Li;I Follow Rivers (the Magician Remix)
02/13/2024 10:13:41;wdr2;Mark Forster;Übermorgen
02/13/2024 10:13:57;bayern1main;Frankie Goes To Hollywood;Relax
02/13/2024 10:14:13;dashitradio;Mark Ronson feat. Miley Cyrus;Nothing Breaks Like A Heart
02/13/2024 10:15:21;18;Lykke Li;I Follow Rivers (the Magician Remix)
02/13/2024 10:15:36;1live;Zerb & Sofiya Nzau;Mwaki
02/13/2024 10:16:26;bremennext;Troye Sivan;Got Me Started
02/13/2024 10:16:26;41;Zoe Wees;Third Wheel
02/13/2024 10:17:32;18;Zoe Wees;Third Wheel
02/13/2024 10:17:48;dashitradio;R. City;Locked Away (feat. Adam Levine)
02/13/2024 10:18:04;1live;Twocolors x Safri Duo x Chris de Sarandy;Cynical
02/13/2024 10:19:10;wdr2;Zoe Wees;Lightning
02/13/2024 10:19:26;1live;Nelly feat. Kelly Rowland;Dilemma
02/13/2024 10:19:27;bremennext;Lost Frequencies mit Calum Scott;Where Are You Now
02/13/2024 10:19:43;bayern1main;Robbie Williams & Nicole Kidman;Something Stupid
02/13/2024 10:19:44;41;Rag'n'bone Man;Skin
02/13/2024 10:20:49;1live;Post Malone;Chemical
02/13/2024 10:20:50;18;Rag'n'bone Man;Skin
02/13/2024 10:21:38;dashitradio;Justin Timberlake;Can't Stop The Feeling
02/13/2024 10:22:11;wdr2;Daft Punk;One more time
02/13/2024 10:22:11;bayern1main;Equals;Baby Come Back
02/13/2024 10:22:27;bremennext;6pm Records mit Luciano;Wonderful Life
02/13/2024 10:22:44;bremennext;Selena Gomez;Single Soon
02/13/2024 10:23:01;41;Patrick Nuo;5 Days
02/13/2024 10:24:07;18;Patrick Nuo;5 Days
02/13/2024 10:24:39;bayern1main;Queen;Somebody To Love
02/13/2024 10:24:39;bremennext;The Prototypes mit Lowes;Reason
02/13/2024 10:25:44;1live;Thirty Seconds To Mars;Seasons
02/13/2024 10:26:33;wdr2;James Blunt;Bonfire heart
02/13/2024 10:27:22;41;One Republic;If I Lose Myself
02/13/2024 10:28:26;1live;Katy Perry;Hot N Cold
02/13/2024 10:28:27;18;One Republic;If I Lose Myself
02/13/2024 10:28:42;dashitradio;Ed Sheeran;Neu American Town
02/13/2024 10:28:43;bremennext;Kungs mit David Guetta;All Night Long
02/13/2024 10:30:03;1live;Robin Schulz x Rita Ora x Tiago PZK;I'll Be There
02/13/2024 10:30:04;bayern1main;BAYERN 1 Regional;Mainfranken
02/13/2024 10:32:12;dashitradio;Rea Garvey;Perfect In My Eyes
02/13/2024 10:32:12;bremennext;Miguel;Sure Thing
02/13/2024 10:32:45;41;Michael Schulte X R3hab;Waterfall
02/13/2024 10:33:00;1live;Purple Disco Machine x Duke Dumont x Nothing But Thieves;Something On My Mind
02/13/2024 10:34:53;dashitradio;Mando Diao;Black Saturday
02/13/2024 10:34:53;bremennext;Ice Spice mit Nicki Minaj;Princess Diana
02/13/2024 10:34:53;18;Michael Schulte X R3hab;Waterfall
02/13/2024 10:35:58;41;Guns'n Roses;Knockin' On Heavens Door
02/13/2024 10:36:29;1live;Twenty One Pilots;Heathens
02/13/2024 10:36:45;wdr2;Sophie and the Giants & Purple Disco Machine;Paradise
02/13/2024 10:37:02;18;Guns N' Roses;Knockin' On Heavens Door
02/13/2024 10:38:24;bremennext;Majan;Tag Ein Tag Aus
02/13/2024 10:38:40;dashitradio;Kamrad;I Hope You End Up Alone (With Me)
02/13/2024 10:38:40;bayern1main;Sailor;A Glass Of Champagne
02/13/2024 10:39:45;wdr2;Cutting Crew;(I just) died in your arms
02/13/2024 10:40:52;dashitradio;Sia;Gimme Love
02/13/2024 10:40:52;bayern1main;Pat Benatar;Love Is A Battlefield
02/13/2024 10:40:52;bremennext;Tiėsto mit 21 Savage;Both
02/13/2024 10:41:25;1live;Swedish House Mafia;Save The World
02/13/2024 10:41:25;18;Miley Cyrus;Used To Be Young
02/13/2024 10:43:36;dashitradio;Kenny Loggins;Welcome To Heartlight
02/13/2024 10:43:53;wdr2;Michael Patrick Kelly x Rea Garvey;Best bad friend
02/13/2024 10:44:26;bremennext;Jack Harlow;Lovin On Me
02/13/2024 10:44:43;41;Alle Farben ;Forgot How To Love
02/13/2024 10:44:59;1live;ÁSDÍS;Angel eyes
02/13/2024 10:45:32;bayern1main;Communards;Never Can Say Goodbye
02/13/2024 10:45:49;1live;DJ Snake & J. Balvin feat. Tyga;Loco Contigo
02/13/2024 10:46:22;wdr2;;WDR 2 Der Vormittag mit Johannes Simon
02/13/2024 10:46:56;41;Cat Burns;Know That You're Not Alone
02/13/2024 10:47:11;dashitradio;Jason Derulo;Want To Want Me
02/13/2024 10:47:12;bremennext;WizKid mit Tems;Essence
02/13/2024 10:48:01;1live;Jaymes Young;Infinity
02/13/2024 10:48:01;18;Alle Farben & Moss Kena;Forgot How To Love
02/13/2024 10:49:23;bayern1main;Nelly Furtado;Say It Right
02/13/2024 10:49:40;wdr2;Lady Gaga & Bradley Cooper;Shallow
02/13/2024 10:50:13;18;Cat Burns;Know That You're Not Alone
02/13/2024 10:50:13;41;X Ambassadors;Renegades
02/13/2024 10:51:18;bremennext;Iilliaa;Life Gets Hard
02/13/2024 10:51:34;1live;Maroon 5;Payphone
02/13/2024 10:52:24;41;The Weeknd;Sacrifice
02/13/2024 10:52:55;wdr2;Nico Santos x Fast Boy;Where You Are
02/13/2024 10:52:55;dashitradio;The Weeknd;Can't Feel My Face
02/13/2024 10:53:11;bayern1main;Peter Gabriel;Sledgehammer
02/13/2024 10:53:28;bremennext;Yung Saint Paul mit Badchieff;Schneller Als Du Denkst
02/13/2024 10:53:28;18;X Ambassadors;Renegades
02/13/2024 10:55:22;1live;Twocolors x Safri Duo x Chris de Sarandy;Cynical
02/13/2024 10:55:38;wdr2;George Michael;Freedom '90
02/13/2024 10:56:27;bremennext;The Weeknd;Blinding Lights
02/13/2024 10:56:59;bayern1main;Irene Cara;Fame
02/13/2024 10:57:47;18;Mariah Carey;Without You
02/13/2024 10:57:47;41;Mariah Carey;Without You
02/13/2024 10:58:52;1live;Harry Styles;As It Was
02/13/2024 10:59:08;bremennext;James Mac mit Vall;The Boy Is Mine
02/13/2024 10:59:24;1live;Kenya Grace;Strangers
02/13/2024 11:00:28;bayern1main;;    Familienministerin will mehr gegen Hass im Netz tun
02/13/2024 11:00:44;dashitradio;Iann Dior;Let You
02/13/2024 11:01:48;1live;Katy Perry;Hot N Cold
02/13/2024 11:02:21;bremennext;HoodBlaq;Pass Auf
02/13/2024 11:03:09;dashitradio;Michael Schulte;Better Me (R3hab)
02/13/2024 11:03:09;bayern1main;    Das Wetter in Bayern;Sonne und Wolken, 5 bis 10 Grad.
02/13/2024 11:03:57;1live;Jason Derulo;In My Head
02/13/2024 11:05:03;bayern1main;BAYERN 1;Es ist 11:04 Uhr
02/13/2024 11:05:19;18;Ed Sheeran;Celestial
02/13/2024 11:05:20;41;Ed Sheeran;Celestial
02/13/2024 11:05:52;dashitradio;Camila Cabello;Liar
02/13/2024 11:05:52;bayern1main;Dire Straits;Money For Nothing
02/13/2024 11:06:24;bremennext;Doja Cat;Say So
02/13/2024 11:06:40;wdr2;OneRepublic;Runaway
02/13/2024 11:07:28;1live;Benson Boone;Beautiful Things
02/13/2024 11:07:29;41;Nickelback;Photograph
02/13/2024 11:08:35;18;Nickelback;Photograph
02/13/2024 11:08:51;wdr2;Maroon 5;She will be loved
02/13/2024 11:09:24;bremennext;Ayliva;Weißes Haus
02/13/2024 11:09:41;bayern1main;Lulu and the Luvvers;Shout
02/13/2024 11:10:14;dashitradio;Glockenbach;Lifeline (X Ella Henderson)
02/13/2024 11:10:31;bremennext;Ella Henderson mit Rudimental;Alibi
02/13/2024 11:11:03;1live;Zedd & Elley Duhé;Happy Now
02/13/2024 11:12:26;wdr2;Leony;Remedy
02/13/2024 11:12:42;bremennext;Apache 207;200 Km/H
02/13/2024 11:12:58;bayern1main;Rick Astley;Never Gonna Give You Up
02/13/2024 11:12:59;1live;Selena Gomez;Single Soon
02/13/2024 11:12:59;dashitradio;Take That;Rule The World
02/13/2024 11:12:59;18;Alok Feat. Bebe Rexha;Deep In Your Love
02/13/2024 11:12:59;41;Bruce Springsteen;I'm On Fire
02/13/2024 11:14:21;1live;David Guetta & Kim Petras;When We Were Young (The Logical Song)
02/13/2024 11:14:54;bremennext;Calvin Harris mit Sam Smith;Desire
02/13/2024 11:16:17;18;Bruce Springsteen;I'm On Fire
02/13/2024 11:16:49;1live;OneRepublic;Runaway
02/13/2024 11:16:49;dashitradio;Alok;Work With My Love (feat. James Arthur)
02/13/2024 11:17:22;bayern1main;Four Tops;Loco In Acapulco
02/13/2024 11:17:23;41;Robin Schulz ;I'll Be There
02/13/2024 11:17:54;wdr2;Simple Minds;Don't you
02/13/2024 11:18:27;bremennext;NF;Happy
02/13/2024 11:18:28;18;Robin Schulz & Rita Ora & Tiag;I'll Be There
02/13/2024 11:18:44;bremennext;The Prototypes mit Lowes;Reason
02/13/2024 11:19:33;1live;Dua Lipa;Dance The Night
02/13/2024 11:19:34;dashitradio;Nico Santos;One Day (I'm Gonna Break Your Heart)
02/13/2024 11:20:39;bayern1main;Liquido;Narcotic
02/13/2024 11:20:40;1live;The Pussycat Dolls;Don't Cha
02/13/2024 11:20:40;18;Sam Smith;Diamonds
